2017-11-11 06:19:01 INFO  Main:12 - Starting BankDriver
2017-11-11 16:50:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:50:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:50:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:50:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:50:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:50:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:50:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:50:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:50:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:50:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:50:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:50:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:50:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:50:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:50:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:51:00 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:51:00 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:51:00 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:51:00 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:51:00 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:51:00 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:51:00 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:51:00 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:51:00 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 16:51:00 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 16:51:00 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 16:51:00 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:51:00 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:51:00 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:51:00 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:51:00 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:51:00 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:51:00 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:51:00 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:51:00 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:51:00 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:51:00 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:51:00 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:51:00 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:51:00 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:51:00 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:51:00 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:54:53 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:54:53 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:54:53 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:54:53 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:54:53 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:54:53 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:54:53 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:54:53 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:54:53 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 16:54:53 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 16:54:53 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 16:54:53 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:54:53 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:54:53 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:54:53 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:54:53 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:54:53 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:54:53 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:54:53 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:54:53 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:54:53 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:54:53 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:54:53 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:54:53 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:54:53 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:54:53 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:54:53 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:54:53 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:54:53 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:54:53 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:56:25 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:56:25 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:56:25 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:56:25 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:56:25 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:56:25 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:56:25 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:56:25 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:56:25 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 16:56:25 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 16:56:25 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 16:56:25 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:56:25 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:56:25 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:56:25 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:56:25 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:56:25 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:56:25 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:56:25 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:56:25 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:56:25 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:56:25 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:56:25 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:56:25 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:56:25 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:56:25 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:56:25 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:02 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 16:57:02 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 16:57:02 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 16:57:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:36 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 16:57:36 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 16:57:36 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 16:57:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:57:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:57:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:57:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:57:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:01 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:01 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:01 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:01 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:01 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:01 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:01 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:01 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:01 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 16:58:01 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 16:58:01 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 16:58:01 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:01 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:01 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:01 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:01 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:01 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:01 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:01 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:01 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:01 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:01 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:01 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:01 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:01 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:01 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:01 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:01 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:01 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:01 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:26 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:26 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:26 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:26 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:26 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:26 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:26 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:26 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:26 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 16:58:26 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 16:58:26 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 16:58:26 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:26 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:26 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:26 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:26 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:26 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:26 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:26 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:26 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:26 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:26 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:26 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:26 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:26 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:26 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 16:58:26 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 16:58:26 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 16:58:26 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 16:58:26 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:05:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:05:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:05:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:05:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:05:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:05:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:05:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:05:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:05:36 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:05:36 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:05:36 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:05:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:05:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:05:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:05:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:05:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:05:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:05:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:05:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:05:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:05:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:05:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:05:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:05:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:05:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:05:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:05:36 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:05:36 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:05:36 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:05:36 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:07:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:07:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:07:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:07:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:07:02 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:07:02 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:07:02 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:07:02 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:07:03 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:07:03 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:07:03 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:07:03 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:07:03 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:07:03 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:07:03 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:07:03 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:07:03 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:07:03 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:07:03 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:07:03 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:07:03 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:07:03 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:07:03 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:07:03 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:07:03 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:07:03 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:07:03 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:11:24 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:11:24 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:11:24 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:11:24 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:11:24 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:11:24 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:11:24 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:11:24 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:11:24 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:11:24 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:11:24 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:11:24 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:11:24 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:11:24 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:11:24 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:11:24 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:11:24 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:11:24 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:11:24 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:11:24 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:11:24 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:11:24 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:11:24 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:11:24 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:11:24 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:11:24 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:11:24 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:11:24 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:11:24 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:11:24 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:11:24 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:12:46 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:12:46 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:12:46 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:12:46 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:12:46 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:12:46 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:12:46 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:12:46 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:12:46 INFO  GLOBAL:115 - Database: Updated customerList
2017-11-11 17:12:46 INFO  GLOBAL:125 - Database: Updated accountList
2017-11-11 17:12:46 INFO  GLOBAL:120 - Database: Updated adminList
2017-11-11 17:12:46 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:12:46 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:12:46 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:12:46 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:12:46 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:12:46 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:12:46 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:12:46 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:12:46 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:12:46 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:12:46 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:12:46 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:12:46 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:12:46 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:12:46 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:12:46 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
2017-11-11 17:12:46 INFO  GLOBAL:149 - Database: Retrived customerList
2017-11-11 17:12:46 INFO  GLOBAL:153 - Database: Retrived adminList
2017-11-11 17:12:46 INFO  GLOBAL:157 - Database: Retrived accountList
2017-11-11 17:12:46 INFO  GLOBAL:47 - Database: Customer, Admin, and Account Lists successfully deserialized (loaded)
